brand,window_size,n_hidden,units1,term,r2_score,rmse
XOM,10,200,150,25,0.8843,0.0519
XOM,20,200,150,25,0.8971,0.0489
XOM,30,200,150,25,0.7283,0.0795
XOM,40,200,150,25,0.6159,0.0945
XOM,50,200,150,25,0.9026,0.0476
XOM,60,200,150,25,0.8754,0.0538
XOM,70,200,150,25,0.8638,0.0563
XOM,80,200,150,25,0.8949,0.0495
XOM,90,200,150,25,0.8703,0.0549
XOM,100,200,150,25,0.8919,0.0501
XOM,110,200,150,25,0.8760,0.0537
XOM,120,200,150,25,0.8858,0.0515
XOM,130,200,150,25,0.8454,0.0600
