brand,window_size,n_hidden,units1,term,r2_score,rmse
BA,10,200,150,25,0.8214,0.0514
BA,20,200,150,25,0.7750,0.0577
BA,30,200,150,25,0.8969,0.0391
BA,40,200,150,25,0.8170,0.0520
BA,50,200,150,25,0.9145,0.0356
BA,60,200,150,25,0.9027,0.0380
BA,70,200,150,25,0.8401,0.0486
BA,80,200,150,25,0.6059,0.0764
BA,90,200,150,25,0.6817,0.0686
BA,100,200,150,25,0.7373,0.0624
BA,110,200,150,25,0.8582,0.0458
BA,120,200,150,25,0.7867,0.0562
BA,130,200,150,25,0.8319,0.0499
