brand,window_size,n_hidden,units1,term,r2_score,rmse
MMM,10,200,150,25,0.4311,0.0788
MMM,20,200,150,25,0.8016,0.0465
MMM,30,200,150,25,0.5946,0.0665
MMM,40,200,150,25,-10.8308,0.3594
MMM,50,200,150,25,-0.1417,0.1116
MMM,60,200,150,25,-0.1269,0.1109
MMM,70,200,150,25,0.1666,0.0954
MMM,80,200,150,25,-0.2512,0.1169
MMM,90,200,150,25,-17.9501,0.4548
MMM,100,200,150,25,-0.5914,0.1318
MMM,110,200,150,25,-0.3297,0.1205
MMM,120,200,150,25,-8.3434,0.3194
MMM,130,200,150,25,-0.1049,0.1098
