brand,window_size,n_hidden,units1,term,r2_score,rmse
NOC,10,200,150,25,0.0603,0.1116
NOC,20,200,150,25,0.7982,0.0517
NOC,30,200,150,25,0.6942,0.0637
NOC,40,200,150,25,0.5309,0.0789
NOC,50,200,150,25,0.4309,0.0869
