brand,window_size,n_hidden,units1,term,r2_score,rmse
WMT,10,200,150,25,0.8631,0.0765
WMT,20,200,150,25,0.9010,0.0650
WMT,30,200,150,25,0.7631,0.1006
WMT,40,200,150,25,0.8724,0.0738
WMT,50,200,150,25,0.9039,0.0641
WMT,60,200,150,25,0.8428,0.0819
WMT,70,200,150,25,0.7787,0.0972
WMT,80,200,150,25,0.8731,0.0736
WMT,90,200,150,25,0.8582,0.0778
WMT,100,200,150,25,0.8817,0.0711
WMT,110,200,150,25,0.9164,0.0598
WMT,120,200,150,25,0.7097,0.1113
WMT,130,200,150,25,0.7420,0.1050
