brand,window_size,n_hidden,units1,term,r2_score,rmse
GS,10,200,150,25,0.5537,0.0818
GS,20,200,150,25,0.5481,0.0823
GS,30,200,150,25,0.4964,0.0869
GS,40,200,150,25,0.5865,0.0787
GS,50,200,150,25,0.3934,0.0953
GS,60,200,150,25,0.5478,0.0823
GS,70,200,150,25,0.5672,0.0805
GS,80,200,150,25,-0.7271,0.1608
GS,90,200,150,25,-0.4631,0.1480
GS,100,200,150,25,-1.4842,0.1929
GS,110,200,150,25,0.3035,0.1021
GS,120,200,150,25,0.4627,0.0897
GS,130,200,150,25,0.2503,0.1060
