brand,window_size,n_hidden,units1,term,r2_score,rmse
MMM,10,200,150,25,-3.9375,0.2052
MMM,20,200,150,25,-3.3084,0.1917
MMM,30,200,150,25,-8.0280,0.2775
MMM,40,200,150,25,-6.2197,0.2481
MMM,50,200,150,25,-4.1979,0.2105
MMM,60,200,150,25,-6.9950,0.2611
MMM,70,200,150,25,-2.7927,0.1798
MMM,80,200,150,25,-8.5203,0.2849
MMM,90,200,150,25,-4.4700,0.2160
MMM,100,200,150,25,-7.0522,0.2620
MMM,110,200,150,25,-13.2187,0.3482
MMM,120,200,150,25,-2.0444,0.1611
MMM,130,200,150,25,-0.5139,0.1136
