brand,window_size,n_hidden,units1,term,r2_score,rmse
CAT,10,200,150,25,0.4141,0.0733
CAT,20,200,150,25,0.3422,0.0777
CAT,30,200,150,25,0.1154,0.0901
CAT,40,200,150,25,0.2940,0.0805
CAT,50,200,150,25,0.3214,0.0789
CAT,60,200,150,25,0.3809,0.0754
CAT,70,200,150,25,0.2009,0.0856
CAT,80,200,150,25,0.1943,0.0860
CAT,90,200,150,25,0.0656,0.0926
CAT,100,200,150,25,0.1984,0.0858
CAT,110,200,150,25,0.2633,0.0822
CAT,120,200,150,25,0.0369,0.0940
CAT,130,200,150,25,-0.5665,0.1199
