brand,window_size,n_hidden,units1,term,r2_score,rmse
GM,10,200,150,25,0.6235,0.0997
GM,20,200,150,25,0.6541,0.0956
GM,30,200,150,25,0.6255,0.0994
GM,40,200,150,25,0.5644,0.1072
GM,50,200,150,25,0.6649,0.0940
GM,60,200,150,25,0.6903,0.0904
GM,70,200,150,25,-0.5762,0.2040
GM,80,200,150,25,-0.5255,0.2007
GM,90,200,150,25,-1.6853,0.2662
GM,100,200,150,25,-0.1576,0.1748
GM,110,200,150,25,-1.8629,0.2749
GM,120,200,150,25,-7.6895,0.4789
GM,130,200,150,25,-4.3152,0.3745
