brand,window_size,n_hidden,units1,term,r2_score,rmse
GM,10,200,150,25,0.4911,0.0608
GM,20,200,150,25,0.4929,0.0607
GM,30,200,150,25,0.4910,0.0608
GM,40,200,150,25,0.1711,0.0776
GM,50,200,150,25,0.6829,0.0480
GM,60,200,150,25,0.0685,0.0822
GM,70,200,150,25,0.1875,0.0768
GM,80,200,150,25,0.2585,0.0734
GM,90,200,150,25,0.5860,0.0548
GM,100,200,150,25,0.4265,0.0645
GM,110,200,150,25,0.6843,0.0479
GM,120,200,150,25,0.7431,0.0432
GM,130,200,150,25,0.2970,0.0714
