brand,window_size,n_hidden,units1,term,r2_score,rmse
NOC,10,200,150,25,0.5873,0.0740
NOC,20,200,150,25,0.5382,0.0783
NOC,30,200,150,25,0.0846,0.1102
NOC,40,200,150,25,0.0015,0.1151
NOC,50,200,150,25,0.5071,0.0809
NOC,60,200,150,25,-0.3141,0.1320
NOC,70,200,150,25,0.0346,0.1132
NOC,80,200,150,25,0.5061,0.0809
NOC,90,200,150,25,0.3992,0.0893
NOC,100,200,150,25,-0.1142,0.1216
NOC,110,200,150,25,0.1648,0.1052
NOC,120,200,150,25,0.0926,0.1097
NOC,130,200,150,25,0.0637,0.1114
