brand,window_size,n_hidden,units1,term,r2_score,rmse
BA,10,200,150,25,0.8516,0.0469
BA,20,200,150,25,0.9035,0.0378
BA,30,200,150,25,0.9070,0.0371
BA,40,200,150,25,0.8037,0.0539
BA,50,200,150,25,0.8643,0.0448
BA,60,200,150,25,0.8767,0.0427
BA,70,200,150,25,0.6484,0.0721
BA,80,200,150,25,0.9127,0.0359
BA,90,200,150,25,0.8638,0.0449
BA,100,200,150,25,0.8299,0.0502
BA,110,200,150,25,0.7769,0.0575
BA,120,200,150,25,0.8919,0.0400
BA,130,200,150,25,0.5165,0.0846
