brand,window_size,n_hidden,units1,term,r2_score,rmse
GS,10,200,150,25,0.8649,0.0731
GS,20,200,150,25,0.9210,0.0559
GS,30,200,150,25,0.8662,0.0728
GS,40,200,150,25,0.8894,0.0662
GS,50,200,150,25,0.8768,0.0698
GS,60,200,150,25,0.8582,0.0749
GS,70,200,150,25,0.9038,0.0617
GS,80,200,150,25,0.8843,0.0677
GS,90,200,150,25,0.8701,0.0717
GS,100,200,150,25,0.8825,0.0682
GS,110,200,150,25,0.8203,0.0843
GS,120,200,150,25,0.8752,0.0703
GS,130,200,150,25,0.8492,0.0773
