brand,window_size,n_hidden,units1,term,r2_score,rmse
NVDA,10,200,150,25,0.8697,0.0337
NVDA,20,200,150,25,0.8462,0.0366
NVDA,30,200,150,25,0.8430,0.0370
NVDA,40,200,150,25,0.8929,0.0305
NVDA,50,200,150,25,0.8172,0.0399
NVDA,60,200,150,25,0.7925,0.0425
NVDA,70,200,150,25,0.8557,0.0354
NVDA,80,200,150,25,0.6356,0.0563
NVDA,90,200,150,25,0.8425,0.0370
NVDA,100,200,150,25,0.8283,0.0387
NVDA,110,200,150,25,0.6770,0.0530
NVDA,120,200,150,25,0.7864,0.0431
NVDA,130,200,150,25,-0.0459,0.0954
