brand,window_size,n_hidden,units1,term,r2_score,rmse
XOM,10,200,150,25,0.8489,0.0593
XOM,20,200,150,25,0.9098,0.0458
XOM,30,200,150,25,0.8962,0.0491
XOM,40,200,150,25,0.8819,0.0524
XOM,50,200,150,25,0.8921,0.0501
XOM,60,200,150,25,0.8164,0.0653
XOM,70,200,150,25,0.9017,0.0478
XOM,80,200,150,25,0.7627,0.0743
XOM,90,200,150,25,0.8359,0.0618
XOM,100,200,150,25,0.7281,0.0795
XOM,110,200,150,25,0.5132,0.1064
XOM,120,200,150,25,0.9031,0.0475
XOM,130,200,150,25,0.8993,0.0484
