brand,window_size,n_hidden,units1,term,r2_score,rmse
NVDA,10,200,150,25,0.9004,0.0295
NVDA,20,200,150,25,0.8779,0.0326
NVDA,30,200,150,25,0.8418,0.0371
NVDA,40,200,150,25,0.8908,0.0308
NVDA,50,200,150,25,0.7466,0.0470
NVDA,60,200,150,25,0.8367,0.0377
NVDA,70,200,150,25,0.5891,0.0598
NVDA,80,200,150,25,0.7557,0.0461
NVDA,90,200,150,25,0.5424,0.0631
NVDA,100,200,150,25,0.8199,0.0396
NVDA,110,200,150,25,0.6310,0.0567
NVDA,120,200,150,25,0.8136,0.0403
NVDA,130,200,150,25,0.5156,0.0649
