brand,window_size,n_hidden,units1,term,r2_score,rmse
PFE,10,200,150,25,0.9126,0.0336
PFE,20,200,150,25,0.9084,0.0344
PFE,30,200,150,25,0.8916,0.0375
PFE,40,200,150,25,0.7389,0.0581
PFE,50,200,150,25,0.7472,0.0572
PFE,60,200,150,25,0.6851,0.0638
PFE,70,200,150,25,0.8590,0.0427
PFE,80,200,150,25,0.8307,0.0468
PFE,90,200,150,25,0.8322,0.0466
PFE,100,200,150,25,0.8662,0.0416
PFE,110,200,150,25,0.7363,0.0584
PFE,120,200,150,25,0.7324,0.0588
PFE,130,200,150,25,0.8536,0.0435
