brand,window_size,n_hidden,units1,term,r2_score,rmse
GS,10,200,150,25,0.8874,0.0668
GS,20,200,150,25,0.8777,0.0696
GS,30,200,150,25,0.9060,0.0610
GS,40,200,150,25,0.8871,0.0669
GS,50,200,150,25,0.8341,0.0810
GS,60,200,150,25,0.8819,0.0684
GS,70,200,150,25,0.8938,0.0648
GS,80,200,150,25,0.8523,0.0765
GS,90,200,150,25,0.9024,0.0622
GS,100,200,150,25,0.8519,0.0766
GS,110,200,150,25,0.8872,0.0668
GS,120,200,150,25,0.8017,0.0886
GS,130,200,150,25,0.8408,0.0794
