brand,window_size,n_hidden,units1,term,r2_score,rmse
GM,10,200,150,25,0.2615,0.0732
GM,20,200,150,25,0.4787,0.0615
GM,30,200,150,25,0.1997,0.0762
GM,40,200,150,25,0.4905,0.0608
GM,50,200,150,25,0.5330,0.0582
GM,60,200,150,25,0.0009,0.0851
GM,70,200,150,25,0.3431,0.0690
GM,80,200,150,25,0.1784,0.0772
GM,90,200,150,25,0.2610,0.0732
GM,100,200,150,25,0.7092,0.0459
GM,110,200,150,25,0.7369,0.0437
GM,120,200,150,25,0.2940,0.0716
GM,130,200,150,25,-0.4842,0.1038
