brand,window_size,n_hidden,units1,term,r2_score,rmse
NOC,10,200,150,25,-0.2551,0.1683
NOC,20,200,150,25,0.1696,0.1369
NOC,30,200,150,25,0.1543,0.1381
NOC,40,200,150,25,0.3463,0.1214
NOC,50,200,150,25,0.1263,0.1404
NOC,60,200,150,25,0.5467,0.1011
NOC,70,200,150,25,0.4461,0.1118
NOC,80,200,150,25,0.1299,0.1401
NOC,90,200,150,25,0.1017,0.1423
NOC,100,200,150,25,0.4056,0.1158
NOC,110,200,150,25,-0.0617,0.1548
NOC,120,200,150,25,-0.2787,0.1698
NOC,130,200,150,25,-0.0034,0.1504
